Index;Hann;Hamming;Blackman;Lanczos;Gaussian;Poisson;Parzen;Welch;Nutall;Blackman-Nutall;Blackman-Harris;Hann-Poisson;Bartlett-Hann;Bartlett-Fejer;Exponential;Triangular;Rectangular;Flat top;Cosine;
280;0.57420;0.60826;0.41772;0.69552;0.52723;0.00000;0.32629;0.79516;0.28477;0.30099;0.29110;0.23224;0.56777;0.54741;0.63626;0.54785;1.00000;-0.01969;0.75776;
281;0.57723;0.61105;0.42105;0.69788;0.53015;0.00000;0.32970;0.79693;0.28805;0.30429;0.29439;0.23439;0.57054;0.54936;0.63750;0.54980;1.00000;-0.01761;0.75976;
282;0.58026;0.61384;0.42439;0.70024;0.53307;0.00000;0.33312;0.79869;0.29135;0.30760;0.29770;0.23654;0.57332;0.55132;0.63875;0.55176;1.00000;-0.01548;0.76175;
283;0.58329;0.61663;0.42773;0.70258;0.53599;0.00000;0.33656;0.80044;0.29467;0.31093;0.30103;0.23871;0.57609;0.55327;0.64000;0.55371;1.00000;-0.01330;0.76374;
284;0.58632;0.61941;0.43109;0.70493;0.53892;0.00000;0.34002;0.80218;0.29801;0.31428;0.30438;0.24089;0.57886;0.55523;0.64125;0.55566;1.00000;-0.01108;0.76572;
285;0.58934;0.62220;0.43445;0.70726;0.54185;0.00000;0.34350;0.80391;0.30137;0.31765;0.30775;0.24308;0.58163;0.55718;0.64250;0.55762;1.00000;-0.00880;0.76769;
286;0.59236;0.62497;0.43782;0.70959;0.54478;0.00000;0.34698;0.80564;0.30475;0.32104;0.31113;0.24528;0.58439;0.55914;0.64376;0.55957;1.00000;-0.00648;0.76965;
287;0.59538;0.62775;0.44120;0.71192;0.54772;0.00000;0.35049;0.80736;0.30814;0.32444;0.31454;0.24749;0.58715;0.56109;0.64502;0.56152;1.00000;-0.00411;0.77161;
288;0.59839;0.63052;0.44459;0.71424;0.55066;0.00000;0.35400;0.80907;0.31156;0.32787;0.31796;0.24972;0.58991;0.56305;0.64628;0.56348;1.00000;-0.00170;0.77356;
289;0.60140;0.63329;0.44798;0.71655;0.55360;0.00000;0.35754;0.81078;0.31500;0.33131;0.32140;0.25196;0.59267;0.56500;0.64754;0.56543;1.00000;0.00077;0.77550;
290;0.60441;0.63605;0.45138;0.71885;0.55654;0.00000;0.36108;0.81248;0.31845;0.33476;0.32486;0.25421;0.59542;0.56696;0.64881;0.56738;1.00000;0.00329;0.77744;
291;0.60741;0.63882;0.45479;0.72115;0.55949;0.00000;0.36464;0.81417;0.32192;0.33824;0.32834;0.25647;0.59817;0.56891;0.65008;0.56934;1.00000;0.00585;0.77936;
292;0.61040;0.64157;0.45821;0.72345;0.56244;0.00000;0.36821;0.81585;0.32542;0.34173;0.33183;0.25875;0.60092;0.57087;0.65135;0.57129;1.00000;0.00847;0.78128;
293;0.61340;0.64433;0.46163;0.72573;0.56539;0.00000;0.37180;0.81752;0.32893;0.34523;0.33534;0.26104;0.60366;0.57283;0.65262;0.57324;1.00000;0.01113;0.78320;
294;0.61639;0.64708;0.46506;0.72801;0.56834;0.00000;0.37540;0.81919;0.33245;0.34876;0.33887;0.26334;0.60640;0.57478;0.65390;0.57520;1.00000;0.01385;0.78510;
295;0.61937;0.64982;0.46849;0.73029;0.57129;0.00000;0.37901;0.82085;0.33600;0.35230;0.34242;0.26565;0.60914;0.57674;0.65518;0.57715;1.00000;0.01661;0.78700;
296;0.62235;0.65256;0.47193;0.73256;0.57425;0.00000;0.38264;0.82250;0.33956;0.35586;0.34599;0.26797;0.61187;0.57869;0.65646;0.57910;1.00000;0.01943;0.78889;
297;0.62533;0.65530;0.47538;0.73482;0.57721;0.00000;0.38627;0.82414;0.34314;0.35943;0.34957;0.27031;0.61460;0.58065;0.65774;0.58105;1.00000;0.02229;0.79078;
298;0.62830;0.65803;0.47883;0.73707;0.58016;0.00000;0.38992;0.82578;0.34674;0.36302;0.35316;0.27266;0.61733;0.58260;0.65903;0.58301;1.00000;0.02521;0.79265;
299;0.63126;0.66076;0.48229;0.73932;0.58312;0.00000;0.39358;0.82741;0.35036;0.36662;0.35678;0.27502;0.62005;0.58456;0.66031;0.58496;1.00000;0.02817;0.79452;
300;0.63422;0.66349;0.48575;0.74156;0.58608;0.00000;0.39725;0.82903;0.35399;0.37024;0.36041;0.27739;0.62277;0.58651;0.66161;0.58691;1.00000;0.03119;0.79638;
301;0.63718;0.66620;0.48922;0.74379;0.58905;0.00000;0.40094;0.83064;0.35764;0.37388;0.36406;0.27977;0.62549;0.58847;0.66290;0.58887;1.00000;0.03426;0.79823;
302;0.64013;0.66892;0.49270;0.74602;0.59201;0.00000;0.40463;0.83224;0.36130;0.37753;0.36772;0.28217;0.62820;0.59042;0.66419;0.59082;1.00000;0.03738;0.80008;
303;0.64307;0.67163;0.49618;0.74824;0.59497;0.00000;0.40833;0.83384;0.36499;0.38119;0.37140;0.28458;0.63091;0.59238;0.66549;0.59277;1.00000;0.04055;0.80192;
304;0.64601;0.67433;0.49966;0.75045;0.59793;0.00000;0.41205;0.83543;0.36868;0.38487;0.37509;0.28700;0.63361;0.59433;0.66679;0.59473;1.00000;0.04377;0.80375;
305;0.64895;0.67703;0.50315;0.75266;0.60090;0.00000;0.41577;0.83701;0.37240;0.38857;0.37880;0.28943;0.63631;0.59629;0.66810;0.59668;1.00000;0.04704;0.80557;
306;0.65188;0.67973;0.50664;0.75485;0.60386;0.00000;0.41951;0.83859;0.37613;0.39228;0.38253;0.29188;0.63900;0.59824;0.66940;0.59863;1.00000;0.05036;0.80739;
307;0.65480;0.68242;0.51014;0.75705;0.60683;0.00000;0.42325;0.84016;0.37987;0.39600;0.38627;0.29434;0.64170;0.60020;0.67071;0.60059;1.00000;0.05373;0.80920;
308;0.65772;0.68510;0.51364;0.75923;0.60979;0.00000;0.42700;0.84172;0.38364;0.39974;0.39002;0.29681;0.64438;0.60215;0.67202;0.60254;1.00000;0.05716;0.81100;
309;0.66063;0.68778;0.51714;0.76141;0.61276;0.00000;0.43076;0.84327;0.38741;0.40349;0.39379;0.29929;0.64706;0.60411;0.67334;0.60449;1.00000;0.06063;0.81279;
310;0.66353;0.69045;0.52065;0.76358;0.61572;0.00000;0.43453;0.84481;0.39120;0.40725;0.39757;0.30178;0.64974;0.60606;0.67465;0.60645;1.00000;0.06416;0.81458;
311;0.66643;0.69312;0.52416;0.76574;0.61868;0.00000;0.43831;0.84635;0.39501;0.41103;0.40137;0.30429;0.65241;0.60802;0.67597;0.60840;1.00000;0.06773;0.81635;
312;0.66933;0.69578;0.52768;0.76790;0.62165;0.00000;0.44210;0.84788;0.39883;0.41482;0.40518;0.30680;0.65508;0.60997;0.67729;0.61035;1.00000;0.07136;0.81812;
313;0.67221;0.69844;0.53119;0.77004;0.62461;0.00000;0.44590;0.84940;0.40266;0.41862;0.40901;0.30934;0.65774;0.61193;0.67862;0.61230;1.00000;0.07504;0.81989;
314;0.67509;0.70108;0.53471;0.77218;0.62757;0.00000;0.44970;0.85091;0.40651;0.42244;0.41285;0.31188;0.66040;0.61388;0.67995;0.61426;1.00000;0.07877;0.82164;
315;0.67796;0.70373;0.53823;0.77432;0.63053;0.00000;0.45351;0.85242;0.41037;0.42626;0.41670;0.31443;0.66305;0.61584;0.68128;0.61621;1.00000;0.08255;0.82339;
316;0.68083;0.70636;0.54176;0.77644;0.63349;0.00000;0.45732;0.85392;0.41425;0.43010;0.42056;0.31700;0.66570;0.61779;0.68261;0.61816;1.00000;0.08638;0.82513;
317;0.68369;0.70900;0.54529;0.77856;0.63645;0.00000;0.46115;0.85541;0.41814;0.43395;0.42444;0.31958;0.66834;0.61975;0.68394;0.62012;1.00000;0.09026;0.82686;
318;0.68654;0.71162;0.54881;0.78067;0.63940;0.00000;0.46498;0.85689;0.42204;0.43782;0.42833;0.32217;0.67098;0.62170;0.68528;0.62207;1.00000;0.09419;0.82858;
319;0.68939;0.71424;0.55235;0.78277;0.64236;0.00000;0.46881;0.85837;0.42596;0.44169;0.43223;0.32477;0.67361;0.62366;0.68662;0.62402;1.00000;0.09817;0.83029;
320;0.69223;0.71685;0.55588;0.78487;0.64531;0.00000;0.47266;0.85983;0.42988;0.44558;0.43614;0.32739;0.67624;0.62561;0.68796;0.62598;1.00000;0.10220;0.83200;
321;0.69506;0.71945;0.55941;0.78695;0.64826;0.00000;0.47650;0.86129;0.43382;0.44947;0.44007;0.33001;0.67886;0.62757;0.68931;0.62793;1.00000;0.10628;0.83370;
322;0.69788;0.72205;0.56294;0.78903;0.65121;0.00000;0.48036;0.86275;0.43777;0.45338;0.44400;0.33265;0.68148;0.62952;0.69065;0.62988;1.00000;0.11042;0.83539;
323;0.70070;0.72464;0.56648;0.79110;0.65416;0.00000;0.48422;0.86419;0.44174;0.45729;0.44795;0.33530;0.68409;0.63148;0.69200;0.63184;1.00000;0.11460;0.83708;
324;0.70351;0.72723;0.57001;0.79317;0.65710;0.00000;0.48808;0.86563;0.44571;0.46122;0.45191;0.33796;0.68669;0.63343;0.69336;0.63379;1.00000;0.11883;0.83875;
325;0.70631;0.72981;0.57355;0.79522;0.66004;0.00000;0.49195;0.86706;0.44970;0.46516;0.45588;0.34064;0.68929;0.63539;0.69471;0.63574;1.00000;0.12311;0.84042;
326;0.70910;0.73237;0.57709;0.79727;0.66298;0.00000;0.49582;0.86848;0.45369;0.46910;0.45986;0.34333;0.69188;0.63734;0.69607;0.63770;1.00000;0.12743;0.84208;
327;0.71189;0.73494;0.58062;0.79931;0.66592;0.00000;0.49970;0.86989;0.45770;0.47306;0.46385;0.34603;0.69447;0.63930;0.69743;0.63965;1.00000;0.13181;0.84373;
328;0.71467;0.73749;0.58416;0.80134;0.66885;0.00000;0.50358;0.87130;0.46172;0.47702;0.46785;0.34874;0.69705;0.64125;0.69879;0.64160;1.00000;0.13623;0.84538;
329;0.71744;0.74004;0.58769;0.80337;0.67178;0.00000;0.50746;0.87270;0.46575;0.48100;0.47185;0.35146;0.69962;0.64321;0.70016;0.64355;1.00000;0.14071;0.84702;
330;0.72020;0.74258;0.59123;0.80538;0.67471;0.00000;0.51135;0.87409;0.46978;0.48498;0.47587;0.35419;0.70219;0.64516;0.70153;0.64551;1.00000;0.14523;0.84864;
331;0.72295;0.74511;0.59476;0.80739;0.67764;0.00000;0.51524;0.87547;0.47383;0.48897;0.47990;0.35694;0.70475;0.64712;0.70290;0.64746;1.00000;0.14980;0.85026;
332;0.72569;0.74764;0.59829;0.80939;0.68056;0.00000;0.51913;0.87685;0.47789;0.49296;0.48393;0.35970;0.70731;0.64907;0.70428;0.64941;1.00000;0.15441;0.85188;
333;0.72843;0.75016;0.60183;0.81138;0.68347;0.00000;0.52303;0.87822;0.48195;0.49697;0.48797;0.36247;0.70985;0.65103;0.70565;0.65137;1.00000;0.15907;0.85348;
334;0.73116;0.75267;0.60536;0.81336;0.68638;0.00000;0.52693;0.87958;0.48602;0.50098;0.49202;0.36525;0.71240;0.65298;0.70703;0.65332;1.00000;0.16378;0.85508;
335;0.73388;0.75517;0.60888;0.81533;0.68929;0.00000;0.53083;0.88093;0.49010;0.50499;0.49608;0.36805;0.71493;0.65494;0.70841;0.65527;1.00000;0.16854;0.85667;
336;0.73659;0.75766;0.61241;0.81730;0.69220;0.00000;0.53473;0.88228;0.49419;0.50902;0.50015;0.37085;0.71746;0.65689;0.70980;0.65723;1.00000;0.17334;0.85825;
337;0.73929;0.76014;0.61593;0.81925;0.69510;0.00000;0.53863;0.88361;0.49829;0.51305;0.50422;0.37367;0.71998;0.65885;0.71119;0.65918;1.00000;0.17819;0.85982;
338;0.74198;0.76262;0.61945;0.82120;0.69799;0.00000;0.54254;0.88494;0.50239;0.51709;0.50830;0.37650;0.72250;0.66080;0.71258;0.66113;1.00000;0.18308;0.86138;
339;0.74466;0.76509;0.62297;0.82314;0.70088;0.00000;0.54644;0.88627;0.50650;0.52113;0.51239;0.37934;0.72500;0.66276;0.71397;0.66309;1.00000;0.18801;0.86294;
340;0.74734;0.76755;0.62649;0.82507;0.70377;0.00000;0.55035;0.88758;0.51062;0.52518;0.51648;0.38220;0.72751;0.66471;0.71537;0.66504;1.00000;0.19299;0.86449;
341;0.75000;0.77000;0.63000;0.82699;0.70665;0.00000;0.55425;0.88889;0.51475;0.52923;0.52058;0.38506;0.73000;0.66667;0.71676;0.66699;1.00000;0.19802;0.86603;
342;0.75265;0.77244;0.63351;0.82891;0.70952;0.00000;0.55816;0.89019;0.51888;0.53329;0.52468;0.38794;0.73249;0.66862;0.71817;0.66895;1.00000;0.20309;0.86756;
343;0.75530;0.77488;0.63701;0.83081;0.71239;0.00000;0.56207;0.89148;0.52301;0.53735;0.52879;0.39083;0.73497;0.67058;0.71957;0.67090;1.00000;0.20820;0.86908;
344;0.75794;0.77730;0.64052;0.83271;0.71526;0.00000;0.56597;0.89276;0.52715;0.54141;0.53290;0.39373;0.73744;0.67253;0.72098;0.67285;1.00000;0.21335;0.87060;
345;0.76056;0.77972;0.64401;0.83459;0.71812;0.00000;0.56988;0.89404;0.53130;0.54548;0.53702;0.39664;0.73990;0.67449;0.72239;0.67480;1.00000;0.21854;0.87210;
346;0.76318;0.78212;0.64751;0.83647;0.72097;0.00000;0.57378;0.89531;0.53545;0.54956;0.54114;0.39956;0.74236;0.67644;0.72380;0.67676;1.00000;0.22378;0.87360;
347;0.76578;0.78452;0.65099;0.83834;0.72382;0.00000;0.57768;0.89657;0.53960;0.55363;0.54526;0.40250;0.74481;0.67840;0.72521;0.67871;1.00000;0.22906;0.87509;
348;0.76838;0.78691;0.65448;0.84020;0.72666;0.00000;0.58158;0.89783;0.54376;0.55771;0.54939;0.40545;0.74725;0.68035;0.72663;0.68066;1.00000;0.23438;0.87657;
349;0.77097;0.78929;0.65796;0.84205;0.72949;0.00000;0.58548;0.89907;0.54792;0.56179;0.55352;0.40840;0.74969;0.68231;0.72805;0.68262;1.00000;0.23973;0.87805;
350;0.77354;0.79166;0.66143;0.84390;0.73232;0.00000;0.58938;0.90031;0.55209;0.56588;0.55766;0.41137;0.75211;0.68426;0.72948;0.68457;1.00000;0.24513;0.87951;
351;0.77611;0.79402;0.66490;0.84573;0.73515;0.00000;0.59328;0.90154;0.55626;0.56996;0.56179;0.41436;0.75453;0.68622;0.73090;0.68652;1.00000;0.25057;0.88097;
352;0.77866;0.79637;0.66836;0.84755;0.73796;0.00000;0.59717;0.90276;0.56043;0.57405;0.56593;0.41735;0.75694;0.68817;0.73233;0.68848;1.00000;0.25604;0.88242;
353;0.78121;0.79871;0.67182;0.84937;0.74077;0.00000;0.60106;0.90398;0.56460;0.57814;0.57007;0.42035;0.75935;0.69013;0.73376;0.69043;1.00000;0.26155;0.88386;
354;0.78374;0.80104;0.67527;0.85117;0.74357;0.00000;0.60494;0.90519;0.56878;0.58222;0.57421;0.42337;0.76174;0.69208;0.73520;0.69238;1.00000;0.26710;0.88529;
355;0.78626;0.80336;0.67871;0.85297;0.74636;0.00000;0.60883;0.90639;0.57295;0.58631;0.57836;0.42640;0.76413;0.69404;0.73663;0.69434;1.00000;0.27268;0.88672;
356;0.78878;0.80567;0.68215;0.85476;0.74915;0.00000;0.61271;0.90758;0.57713;0.59040;0.58250;0.42943;0.76651;0.69599;0.73807;0.69629;1.00000;0.27831;0.88813;
357;0.79128;0.80798;0.68558;0.85654;0.75193;0.00000;0.61658;0.90876;0.58131;0.59449;0.58664;0.43248;0.76888;0.69795;0.73952;0.69824;1.00000;0.28396;0.88954;
358;0.79377;0.81027;0.68900;0.85831;0.75470;0.00000;0.62045;0.90994;0.58549;0.59858;0.59079;0.43554;0.77124;0.69990;0.74096;0.70020;1.00000;0.28965;0.89094;
359;0.79625;0.81255;0.69242;0.86006;0.75746;0.00000;0.62432;0.91111;0.58966;0.60266;0.59493;0.43862;0.77359;0.70186;0.74241;0.70215;1.00000;0.29538;0.89233;
360;0.79872;0.81482;0.69582;0.86181;0.76022;0.00000;0.62818;0.91227;0.59384;0.60675;0.59907;0.44170;0.77594;0.70381;0.74386;0.70410;1.00000;0.30113;0.89371;
361;0.80117;0.81708;0.69922;0.86355;0.76297;0.00000;0.63204;0.91343;0.59802;0.61083;0.60321;0.44479;0.77828;0.70577;0.74532;0.70605;1.00000;0.30692;0.89508;
362;0.80362;0.81933;0.70262;0.86529;0.76571;0.00000;0.63589;0.91457;0.60220;0.61491;0.60735;0.44790;0.78060;0.70772;0.74677;0.70801;1.00000;0.31274;0.89645;
363;0.80605;0.82157;0.70600;0.86701;0.76844;0.00000;0.63974;0.91571;0.60637;0.61899;0.61149;0.45102;0.78292;0.70968;0.74823;0.70996;1.00000;0.31859;0.89780;
364;0.80848;0.82380;0.70938;0.86872;0.77116;0.00000;0.64358;0.91684;0.61054;0.62307;0.61562;0.45414;0.78523;0.71163;0.74970;0.71191;1.00000;0.32448;0.89915;
365;0.81089;0.82602;0.71274;0.87042;0.77387;0.00000;0.64741;0.91797;0.61472;0.62714;0.61976;0.45728;0.78753;0.71359;0.75116;0.71387;1.00000;0.33039;0.90049;
366;0.81329;0.82822;0.71610;0.87211;0.77657;0.00000;0.65124;0.91908;0.61888;0.63121;0.62389;0.46043;0.78983;0.71554;0.75263;0.71582;1.00000;0.33633;0.90182;
367;0.81567;0.83042;0.71945;0.87380;0.77927;0.00000;0.65506;0.92019;0.62305;0.63528;0.62801;0.46359;0.79211;0.71750;0.75410;0.71777;1.00000;0.34230;0.90315;
368;0.81805;0.83261;0.72279;0.87547;0.78195;0.00000;0.65887;0.92129;0.62721;0.63934;0.63214;0.46677;0.79439;0.71945;0.75558;0.71973;1.00000;0.34829;0.90446;
369;0.82041;0.83478;0.72612;0.87713;0.78463;0.00000;0.66268;0.92239;0.63137;0.64339;0.63625;0.46995;0.79665;0.72141;0.75705;0.72168;1.00000;0.35431;0.90577;
370;0.82276;0.83694;0.72944;0.87879;0.78730;0.00000;0.66648;0.92347;0.63552;0.64745;0.64037;0.47314;0.79891;0.72336;0.75853;0.72363;1.00000;0.36036;0.90706;
371;0.82510;0.83910;0.73275;0.88043;0.78995;0.00000;0.67027;0.92455;0.63967;0.65149;0.64448;0.47635;0.80115;0.72532;0.76002;0.72559;1.00000;0.36643;0.90835;
372;0.82743;0.84124;0.73605;0.88206;0.79260;0.00000;0.67406;0.92562;0.64381;0.65553;0.64858;0.47956;0.80339;0.72727;0.76150;0.72754;1.00000;0.37253;0.90963;
373;0.82975;0.84337;0.73933;0.88369;0.79524;0.00000;0.67783;0.92668;0.64795;0.65957;0.65268;0.48279;0.80562;0.72923;0.76299;0.72949;1.00000;0.37865;0.91090;
374;0.83205;0.84548;0.74261;0.88530;0.79786;0.00000;0.68160;0.92774;0.65209;0.66360;0.65677;0.48602;0.80784;0.73118;0.76448;0.73145;1.00000;0.38479;0.91217;
375;0.83434;0.84759;0.74588;0.88690;0.80048;0.00000;0.68536;0.92878;0.65621;0.66762;0.66085;0.48927;0.81005;0.73314;0.76598;0.73340;1.00000;0.39095;0.91342;
376;0.83661;0.84969;0.74913;0.88850;0.80308;0.00000;0.68911;0.92982;0.66033;0.67163;0.66493;0.49253;0.81225;0.73509;0.76748;0.73535;1.00000;0.39713;0.91467;
377;0.83888;0.85177;0.75238;0.89008;0.80568;0.00000;0.69285;0.93086;0.66445;0.67564;0.66900;0.49579;0.81444;0.73705;0.76898;0.73730;1.00000;0.40334;0.91590;
378;0.84113;0.85384;0.75561;0.89165;0.80826;0.00000;0.69658;0.93188;0.66855;0.67963;0.67307;0.49907;0.81662;0.73900;0.77048;0.73926;1.00000;0.40956;0.91713;
379;0.84337;0.85590;0.75883;0.89322;0.81083;0.00000;0.70030;0.93290;0.67265;0.68362;0.67712;0.50236;0.81879;0.74096;0.77199;0.74121;1.00000;0.41580;0.91835;
380;0.84559;0.85795;0.76203;0.89477;0.81339;0.00000;0.70401;0.93391;0.67674;0.68761;0.68117;0.50566;0.82095;0.74291;0.77350;0.74316;1.00000;0.42206;0.91956;
381;0.84781;0.85998;0.76523;0.89631;0.81594;0.00000;0.70771;0.93491;0.68083;0.69158;0.68521;0.50897;0.82310;0.74487;0.77501;0.74512;1.00000;0.42833;0.92076;
382;0.85001;0.86201;0.76841;0.89785;0.81848;0.00000;0.71140;0.93590;0.68490;0.69554;0.68924;0.51229;0.82524;0.74682;0.77652;0.74707;1.00000;0.43462;0.92196;
383;0.85219;0.86402;0.77158;0.89937;0.82100;0.00000;0.71508;0.93689;0.68896;0.69949;0.69326;0.51562;0.82737;0.74878;0.77804;0.74902;1.00000;0.44092;0.92314;
384;0.85437;0.86602;0.77474;0.90088;0.82352;0.00000;0.71875;0.93787;0.69302;0.70344;0.69727;0.51896;0.82949;0.75073;0.77956;0.75098;1.00000;0.44723;0.92432;
385;0.85653;0.86800;0.77788;0.90238;0.82602;0.00000;0.72241;0.93884;0.69706;0.70737;0.70127;0.52231;0.83161;0.75269;0.78109;0.75293;1.00000;0.45356;0.92549;
386;0.85867;0.86998;0.78101;0.90388;0.82851;0.00000;0.72605;0.93980;0.70109;0.71129;0.70525;0.52567;0.83371;0.75464;0.78261;0.75488;1.00000;0.45990;0.92665;
387;0.86081;0.87194;0.78412;0.90536;0.83099;0.00000;0.72968;0.94076;0.70512;0.71520;0.70923;0.52904;0.83580;0.75660;0.78414;0.75684;1.00000;0.46625;0.92780;
388;0.86292;0.87389;0.78722;0.90683;0.83345;0.00000;0.73330;0.94170;0.70913;0.71909;0.71320;0.53242;0.83788;0.75855;0.78568;0.75879;1.00000;0.47260;0.92894;
389;0.86503;0.87583;0.79031;0.90829;0.83591;0.00000;0.73691;0.94264;0.71313;0.72298;0.71715;0.53581;0.83995;0.76051;0.78721;0.76074;1.00000;0.47897;0.93007;
390;0.86712;0.87775;0.79338;0.90974;0.83835;0.00000;0.74051;0.94358;0.71711;0.72685;0.72109;0.53921;0.84200;0.76246;0.78875;0.76270;1.00000;0.48535;0.93119;
391;0.86920;0.87966;0.79644;0.91118;0.84077;0.00000;0.74409;0.94450;0.72109;0.73071;0.72502;0.54262;0.84405;0.76442;0.79029;0.76465;1.00000;0.49173;0.93231;
392;0.87126;0.88156;0.79948;0.91260;0.84319;0.00000;0.74766;0.94542;0.72505;0.73456;0.72894;0.54604;0.84609;0.76637;0.79184;0.76660;1.00000;0.49811;0.93342;
393;0.87331;0.88345;0.80251;0.91402;0.84559;0.00000;0.75121;0.94633;0.72900;0.73839;0.73284;0.54947;0.84812;0.76833;0.79339;0.76855;1.00000;0.50450;0.93451;
394;0.87535;0.88532;0.80552;0.91543;0.84797;0.00000;0.75475;0.94723;0.73293;0.74221;0.73673;0.55291;0.85013;0.77028;0.79494;0.77051;1.00000;0.51090;0.93560;
395;0.87737;0.88718;0.80851;0.91683;0.85035;0.00000;0.75828;0.94812;0.73685;0.74602;0.74060;0.55636;0.85214;0.77224;0.79649;0.77246;1.00000;0.51729;0.93668;
396;0.87938;0.88903;0.81149;0.91821;0.85271;0.00000;0.76179;0.94901;0.74076;0.74981;0.74446;0.55981;0.85413;0.77419;0.79805;0.77441;1.00000;0.52369;0.93775;
397;0.88137;0.89086;0.81446;0.91959;0.85505;0.00000;0.76529;0.94989;0.74465;0.75358;0.74830;0.56328;0.85612;0.77615;0.79961;0.77637;1.00000;0.53009;0.93881;
398;0.88335;0.89268;0.81740;0.92095;0.85738;0.00000;0.76878;0.95076;0.74852;0.75734;0.75213;0.56676;0.85809;0.77810;0.80117;0.77832;1.00000;0.53648;0.93987;
399;0.88532;0.89449;0.82033;0.92231;0.85970;0.00000;0.77224;0.95163;0.75238;0.76108;0.75594;0.57024;0.86005;0.78006;0.80274;0.78027;1.00000;0.54288;0.94091;
400;0.88727;0.89628;0.82325;0.92365;0.86201;0.00000;0.77570;0.95248;0.75623;0.76481;0.75974;0.57374;0.86200;0.78201;0.80431;0.78223;1.00000;0.54927;0.94195;
401;0.88920;0.89806;0.82615;0.92498;0.86429;0.00000;0.77913;0.95333;0.76005;0.76852;0.76352;0.57724;0.86394;0.78397;0.80588;0.78418;1.00000;0.55566;0.94297;
402;0.89112;0.89983;0.82903;0.92630;0.86657;0.00000;0.78255;0.95417;0.76386;0.77221;0.76728;0.58075;0.86587;0.78592;0.80746;0.78613;1.00000;0.56204;0.94399;
403;0.89303;0.90158;0.83189;0.92761;0.86883;0.00000;0.78596;0.95500;0.76766;0.77589;0.77103;0.58428;0.86779;0.78788;0.80903;0.78809;1.00000;0.56842;0.94500;
404;0.89492;0.90332;0.83473;0.92891;0.87107;0.00000;0.78935;0.95583;0.77143;0.77954;0.77476;0.58781;0.86970;0.78983;0.81062;0.79004;1.00000;0.57478;0.94600;
405;0.89679;0.90505;0.83756;0.93020;0.87330;0.00000;0.79272;0.95665;0.77519;0.78318;0.77846;0.59135;0.87159;0.79179;0.81220;0.79199;1.00000;0.58115;0.94699;
406;0.89865;0.90676;0.84037;0.93148;0.87552;0.00000;0.79607;0.95746;0.77892;0.78680;0.78215;0.59490;0.87348;0.79374;0.81379;0.79395;1.00000;0.58750;0.94797;
407;0.90050;0.90846;0.84316;0.93274;0.87771;0.00000;0.79941;0.95826;0.78264;0.79040;0.78583;0.59845;0.87535;0.79570;0.81538;0.79590;1.00000;0.59384;0.94895;
408;0.90233;0.91014;0.84593;0.93400;0.87990;0.00000;0.80273;0.95906;0.78634;0.79399;0.78948;0.60202;0.87721;0.79765;0.81697;0.79785;1.00000;0.60017;0.94991;
409;0.90415;0.91182;0.84868;0.93524;0.88207;0.00000;0.80603;0.95984;0.79002;0.79755;0.79311;0.60559;0.87906;0.79961;0.81857;0.79980;1.00000;0.60649;0.95087;
410;0.90595;0.91347;0.85142;0.93647;0.88422;0.00000;0.80931;0.96062;0.79368;0.80109;0.79672;0.60918;0.88090;0.80156;0.82017;0.80176;1.00000;0.61279;0.95181;
411;0.90773;0.91511;0.85413;0.93770;0.88635;0.00000;0.81258;0.96140;0.79732;0.80461;0.80031;0.61277;0.88272;0.80352;0.82177;0.80371;1.00000;0.61908;0.95275;
412;0.90950;0.91674;0.85683;0.93891;0.88847;0.00000;0.81582;0.96216;0.80094;0.80811;0.80388;0.61637;0.88454;0.80547;0.82338;0.80566;1.00000;0.62535;0.95368;
413;0.91126;0.91836;0.85950;0.94011;0.89058;0.00000;0.81905;0.96292;0.80453;0.81159;0.80743;0.61998;0.88634;0.80743;0.82499;0.80762;1.00000;0.63161;0.95460;
414;0.91300;0.91996;0.86216;0.94129;0.89266;0.00000;0.82226;0.96367;0.80811;0.81505;0.81096;0.62359;0.88813;0.80938;0.82660;0.80957;1.00000;0.63784;0.95551;
415;0.91472;0.92154;0.86479;0.94247;0.89473;0.00000;0.82544;0.96441;0.81166;0.81849;0.81446;0.62722;0.88991;0.81134;0.82822;0.81152;1.00000;0.64406;0.95641;
416;0.91643;0.92311;0.86741;0.94364;0.89679;0.00000;0.82861;0.96514;0.81519;0.82190;0.81795;0.63085;0.89167;0.81329;0.82984;0.81348;1.00000;0.65026;0.95730;
417;0.91812;0.92467;0.87001;0.94479;0.89883;0.00000;0.83176;0.96587;0.81870;0.82529;0.82141;0.63449;0.89343;0.81525;0.83146;0.81543;1.00000;0.65643;0.95819;
418;0.91979;0.92621;0.87258;0.94593;0.90085;0.00000;0.83489;0.96659;0.82218;0.82866;0.82484;0.63814;0.89517;0.81720;0.83309;0.81738;1.00000;0.66259;0.95906;
419;0.92145;0.92774;0.87513;0.94707;0.90285;0.00000;0.83800;0.96730;0.82564;0.83200;0.82826;0.64180;0.89690;0.81916;0.83472;0.81934;1.00000;0.66872;0.95992;
420;0.92310;0.92925;0.87767;0.94819;0.90484;0.00000;0.84108;0.96800;0.82908;0.83533;0.83165;0.64546;0.89862;0.82111;0.83635;0.82129;1.00000;0.67482;0.96078;
